ReturnKey,ReturnDate,OrderDate,SalesOrderNumber,CustomerKey,ProductKey,ReturnQuantity,UnitPrice
2638,"Wednesday, March 20, 2013","Thursday, February 28, 2013",SO53535,154,562,5,953.628
2639,"Tuesday, May 14, 2013","Tuesday, April 30, 2013",SO57186,546,590,5,461.694
2640,"Sunday, May 13, 2012","Monday, April 30, 2012",SO48076,642,411,5,125.415
2641,"Friday, May 18, 2012","Monday, April 30, 2012",SO48076,642,420,5,141.615
2642,"Monday, September 17, 2012","Tuesday, August 28, 2012",SO49495,585,420,5,141.615
2643,"Monday, February 11, 2013","Monday, January 28, 2013",SO51715,43,532,5,149.874
2644,"Sunday, February 10, 2013","Monday, January 28, 2013",SO51856,435,534,5,149.874
2645,"Saturday, February 16, 2013","Monday, January 28, 2013",SO51856,435,603,5,72.894
2646,"Thursday, February 14, 2013","Monday, January 28, 2013",SO51856,435,556,5,105.294
2647,"Sunday, March 10, 2013","Thursday, February 28, 2013",SO53465,678,531,5,149.874
2648,"Thursday, March 7, 2013","Thursday, February 28, 2013",SO53465,678,532,5,149.874
2649,"Wednesday, March 13, 2013","Thursday, February 28, 2013",SO53536,118,527,5,158.43
2650,"Friday, March 15, 2013","Thursday, February 28, 2013",SO53536,118,531,5,149.874
2651,"Saturday, April 20, 2013","Saturday, March 30, 2013",SO55275,245,603,5,72.894
2652,"Tuesday, May 7, 2013","Tuesday, April 30, 2013",SO57046,650,532,5,149.874
2653,"Saturday, May 18, 2013","Tuesday, April 30, 2013",SO57105,697,531,5,149.874
2654,"Sunday, July 7, 2013","Sunday, June 30, 2013",SO61196,245,532,5,149.874
2655,"Monday, September 9, 2013","Thursday, August 29, 2013",SO65306,75,551,5,158.43
2656,"Thursday, October 17, 2013","Sunday, September 29, 2013",SO67316,496,525,5,158.43
2657,"Tuesday, June 18, 2013","Thursday, May 30, 2013",SO58916,644,390,5,672.294
2658,"Thursday, June 9, 2011","Tuesday, May 31, 2011",SO44796,438,315,5,874.794
2659,"Thursday, February 7, 2013","Monday, January 28, 2013",SO51826,693,572,5,334.058
2660,"Wednesday, October 16, 2013","Sunday, September 29, 2013",SO67346,451,586,5,445.41
2661,"Friday, May 10, 2013","Tuesday, April 30, 2013",SO57176,401,491,5,32.394
2662,"Friday, May 10, 2013","Tuesday, April 30, 2013",SO57046,650,234,5,29.994
2663,"Saturday, July 7, 2012","Saturday, June 30, 2012",SO48746,506,421,5,196.329
2664,"Sunday, May 19, 2013","Tuesday, April 30, 2013",SO57036,43,357,5,1391.994
2665,"Tuesday, May 14, 2013","Tuesday, April 30, 2013",SO57046,650,355,5,1391.994
2666,"Wednesday, February 6, 2013","Monday, January 28, 2013",SO51826,693,523,5,31.584
2667,"Tuesday, May 14, 2013","Tuesday, April 30, 2013",SO57046,650,501,5,72.876
2668,"Tuesday, November 6, 2012","Sunday, October 28, 2012",SO50316,401,224,5,5.187
2669,"Monday, May 20, 2013","Tuesday, April 30, 2013",SO57036,43,474,5,41.994
3192,"Thursday, February 10, 2011","Saturday, January 29, 2011",SO43917,218,315,5,874.794
3193,"Friday, May 13, 2011","Sunday, May 1, 2011",SO44523,73,344,5,2039.994
3194,"Monday, August 8, 2011","Monday, August 1, 2011",SO45318,469,235,5,28.84
3195,"Thursday, August 11, 2011","Monday, August 1, 2011",SO45338,433,315,5,874.794
3202,"Wednesday, May 16, 2012","Monday, April 30, 2012",SO48057,343,286,5,183.938
3203,"Saturday, May 19, 2012","Monday, April 30, 2012",SO48057,343,236,5,28.84
3213,"Sunday, February 17, 2013","Monday, January 28, 2013",SO51830,433,520,5,31.584
3218,"Sunday, March 17, 2013","Thursday, February 28, 2013",SO53623,235,472,5,38.1
3219,"Monday, April 15, 2013","Saturday, March 30, 2013",SO55269,290,237,5,29.994
3222,"Wednesday, June 12, 2013","Thursday, May 30, 2013",SO59031,308,492,5,602.346
3226,"Tuesday, September 17, 2013","Thursday, August 29, 2013",SO65312,109,471,5,38.1
3227,"Monday, October 14, 2013","Sunday, September 29, 2013",SO67294,290,580,5,1020.594
3233,"Thursday, December 12, 2013","Friday, November 29, 2013",SO71836,254,556,5,105.294
3235,"Tuesday, August 7, 2012","Tuesday, July 31, 2012",SO49136,343,327,5,469.794
3236,"Monday, March 18, 2013","Thursday, February 28, 2013",SO53576,542,588,5,461.694
3237,"Sunday, March 10, 2013","Thursday, February 28, 2013",SO53576,542,532,5,149.874
3238,"Monday, December 9, 2013","Friday, November 29, 2013",SO71835,621,603,5,72.894
3239,"Saturday, December 14, 2013","Friday, November 29, 2013",SO71836,254,531,5,149.874
3240,"Saturday, December 14, 2013","Friday, November 29, 2013",SO71836,254,527,5,158.43
3241,"Friday, December 13, 2013","Friday, November 29, 2013",SO71836,254,524,5,158.43
3242,"Sunday, December 15, 2013","Friday, November 29, 2013",SO71836,254,603,5,72.894
3246,"Monday, August 13, 2012","Tuesday, July 31, 2012",SO49136,343,329,5,469.794
3247,"Tuesday, August 21, 2012","Tuesday, July 31, 2012",SO49136,343,343,5,469.794
3248,"Tuesday, May 14, 2013","Tuesday, April 30, 2013",SO57136,433,388,5,672.294
3249,"Saturday, May 18, 2013","Tuesday, April 30, 2013",SO57136,433,386,5,672.294
3250,"Saturday, January 12, 2013","Friday, December 28, 2012",SO51146,505,564,5,953.628
3251,"Wednesday, December 11, 2013","Friday, November 29, 2013",SO71836,254,363,5,1376.994
3252,"Tuesday, December 17, 2013","Friday, November 29, 2013",SO71886,109,353,5,1391.994
3253,"Monday, January 9, 2012","Thursday, December 29, 2011",SO46646,325,221,5,16.822
3254,"Saturday, December 14, 2013","Friday, November 29, 2013",SO71886,109,483,5,72
3255,"Friday, May 10, 2013","Tuesday, April 30, 2013",SO57136,433,214,5,20.994
3256,"Tuesday, May 21, 2013","Tuesday, April 30, 2013",SO57136,433,222,5,20.994
3257,"Monday, May 13, 2013","Tuesday, April 30, 2013",SO57136,433,491,5,32.394
3258,"Saturday, November 9, 2013","Tuesday, October 29, 2013",SO69406,361,231,5,29.994
3259,"Sunday, December 8, 2013","Friday, November 29, 2013",SO71886,109,234,5,29.994
3260,"Monday, February 13, 2012","Sunday, January 29, 2012",SO47066,218,254,5,183.938
3261,"Tuesday, February 12, 2013","Monday, January 28, 2013",SO51726,199,493,5,200.052
3262,"Wednesday, May 15, 2013","Tuesday, April 30, 2013",SO57136,433,434,5,356.898
3263,"Monday, February 13, 2012","Sunday, January 29, 2012",SO47066,218,383,5,600.263
3264,"Wednesday, August 8, 2012","Tuesday, July 31, 2012",SO49136,343,389,5,600.263
3265,"Monday, January 7, 2013","Friday, December 28, 2012",SO51146,505,576,5,1430.442
3266,"Wednesday, August 10, 2011","Monday, August 1, 2011",SO45296,145,223,5,5.187
3267,"Thursday, September 5, 2013","Thursday, August 29, 2013",SO65316,470,476,5,41.994
3268,"Tuesday, May 7, 2013","Tuesday, April 30, 2013",SO57136,433,580,5,1020.594
3269,"Tuesday, July 16, 2013","Sunday, June 30, 2013",SO61266,668,583,5,1020.594
3270,"Friday, July 19, 2013","Sunday, June 30, 2013",SO61266,668,471,5,38.1
3271,"Sunday, May 12, 2013","Tuesday, April 30, 2013",SO57136,433,225,5,5.394
3272,"Sunday, November 17, 2013","Tuesday, October 29, 2013",SO69406,361,465,5,14.694
3273,"Thursday, January 19, 2012","Thursday, December 29, 2011",SO46646,325,458,5,44.994
3682,"Wednesday, May 16, 2012","Monday, April 30, 2012",SO47986,236,460,5,53.994
3691,"Thursday, August 15, 2013","Wednesday, July 31, 2013",SO63149,236,359,5,1376.994
3692,"Thursday, November 14, 2013","Tuesday, October 29, 2013",SO69408,236,512,5,218.454
3697,"Saturday, May 12, 2012","Monday, April 30, 2012",SO47986,236,393,5,137.694
3698,"Wednesday, November 7, 2012","Sunday, October 28, 2012",SO50206,236,420,5,141.615
3733,"Monday, May 21, 2012","Monday, April 30, 2012",SO47986,236,366,5,647.994
3734,"Thursday, May 17, 2012","Monday, April 30, 2012",SO47986,236,365,5,647.994
3735,"Sunday, May 20, 2012","Monday, April 30, 2012",SO47986,236,448,5,11.994
3736,"Thursday, November 15, 2012","Sunday, October 28, 2012",SO50206,236,448,5,11.994
3737,"Thursday, November 8, 2012","Sunday, October 28, 2012",SO50206,236,421,5,196.329
3738,"Tuesday, May 8, 2012","Monday, April 30, 2012",SO47986,236,410,5,36.447
3739,"Saturday, November 17, 2012","Sunday, October 28, 2012",SO50206,236,294,5,744.273
3740,"Sunday, November 11, 2012","Sunday, October 28, 2012",SO50206,236,305,5,736.146
3741,"Saturday, November 17, 2012","Sunday, October 28, 2012",SO50206,236,453,5,35.994
3742,"Thursday, May 10, 2012","Monday, April 30, 2012",SO47986,236,461,5,53.994
3743,"Tuesday, November 13, 2012","Sunday, October 28, 2012",SO50206,236,458,5,44.994
3775,"Friday, January 11, 2013","Friday, December 28, 2012",SO51089,146,353,5,1391.994
3778,"Saturday, July 13, 2013","Sunday, June 30, 2013",SO61182,146,217,5,20.994
3785,"Tuesday, October 15, 2013","Sunday, September 29, 2013",SO67266,146,532,5,149.874
3837,"Sunday, April 8, 2012","Friday, March 30, 2012",SO47666,146,367,5,647.994
3838,"Tuesday, October 16, 2012","Friday, September 28, 2012",SO49826,146,366,5,647.994
3839,"Saturday, October 12, 2013","Sunday, September 29, 2013",SO67266,146,361,5,1376.994
3840,"Tuesday, October 9, 2012","Friday, September 28, 2012",SO49826,146,216,5,20.187
3841,"Saturday, October 6, 2012","Friday, September 28, 2012",SO49826,146,428,5,209.256
3842,"Thursday, April 19, 2012","Friday, March 30, 2012",SO47666,146,419,5,52.647
3843,"Wednesday, October 10, 2012","Friday, September 28, 2012",SO49826,146,419,5,52.647
3844,"Tuesday, April 17, 2012","Friday, March 30, 2012",SO47666,146,360,5,1229.459
3845,"Wednesday, October 10, 2012","Friday, September 28, 2012",SO49826,146,308,5,744.273
3846,"Friday, October 11, 2013","Sunday, September 29, 2013",SO67266,146,475,5,41.994
3847,"Thursday, October 18, 2012","Friday, September 28, 2012",SO49826,146,464,5,14.129
2670,"Friday, February 18, 2011","Saturday, January 29, 2011",SO43897,312,344,6,2039.994
2671,"Monday, February 7, 2011","Saturday, January 29, 2011",SO43901,385,232,6,28.84
2672,"Sunday, May 15, 2011","Sunday, May 1, 2011",SO44528,346,346,6,2039.994
2673,"Wednesday, December 14, 2011","Tuesday, November 29, 2011",SO46370,648,348,6,843.748
2674,"Friday, January 13, 2012","Thursday, December 29, 2011",SO46647,506,233,6,28.84
2675,"Monday, February 13, 2012","Sunday, January 29, 2012",SO46933,206,339,6,469.794
2676,"Sunday, February 19, 2012","Sunday, January 29, 2012",SO46944,697,365,6,647.994
2677,"Monday, February 6, 2012","Sunday, January 29, 2012",SO46959,533,385,6,600.263
2678,"Thursday, February 16, 2012","Sunday, January 29, 2012",SO46964,328,263,6,202.332
2679,"Monday, February 13, 2012","Sunday, January 29, 2012",SO46965,77,458,6,44.994
2680,"Thursday, February 9, 2012","Sunday, January 29, 2012",SO47045,309,412,6,180.129
2681,"Wednesday, March 21, 2012","Wednesday, February 29, 2012",SO47366,155,433,6,324.453
2682,"Wednesday, March 14, 2012","Wednesday, February 29, 2012",SO47413,588,460,6,53.994
2683,"Friday, May 11, 2012","Monday, April 30, 2012",SO47990,328,236,6,28.84
2684,"Monday, May 7, 2012","Monday, April 30, 2012",SO47990,328,213,6,20.187
2685,"Saturday, May 12, 2012","Monday, April 30, 2012",SO48002,107,329,6,469.794
2686,"Monday, May 14, 2012","Monday, April 30, 2012",SO48043,167,221,6,20.187
2687,"Saturday, May 19, 2012","Monday, April 30, 2012",SO48043,167,337,6,469.794
2688,"Sunday, May 13, 2012","Monday, April 30, 2012",SO48049,312,365,6,647.994
2689,"Monday, May 14, 2012","Monday, April 30, 2012",SO48069,309,358,6,1229.459
2690,"Friday, June 8, 2012","Wednesday, May 30, 2012",SO48307,155,339,6,469.794
2691,"Wednesday, June 6, 2012","Wednesday, May 30, 2012",SO48339,461,233,6,28.84
2692,"Monday, July 16, 2012","Saturday, June 30, 2012",SO48746,506,420,6,141.615
2693,"Tuesday, August 14, 2012","Tuesday, July 31, 2012",SO49123,558,456,6,44.994
2694,"Tuesday, August 7, 2012","Tuesday, July 31, 2012",SO49146,385,469,6,22.794
2695,"Saturday, August 18, 2012","Tuesday, July 31, 2012",SO49166,546,358,6,1229.459
2696,"Saturday, October 13, 2012","Friday, September 28, 2012",SO49841,203,233,6,28.84
2697,"Monday, November 12, 2012","Sunday, October 28, 2012",SO50211,377,327,6,469.794
2698,"Wednesday, November 7, 2012","Sunday, October 28, 2012",SO50265,479,464,6,14.129
2699,"Sunday, November 4, 2012","Sunday, October 28, 2012",SO50289,436,456,6,44.994
2700,"Tuesday, December 11, 2012","Wednesday, November 28, 2012",SO50661,149,470,6,22.794
2701,"Sunday, December 9, 2012","Wednesday, November 28, 2012",SO50676,497,456,6,44.994
2702,"Tuesday, January 15, 2013","Friday, December 28, 2012",SO51105,670,255,6,202.332
2703,"Sunday, January 6, 2013","Friday, December 28, 2012",SO51111,594,511,6,218.454
2704,"Saturday, January 5, 2013","Friday, December 28, 2012",SO51116,480,214,6,15.746
2705,"Saturday, January 5, 2013","Friday, December 28, 2012",SO51121,491,545,6,24.294
2706,"Monday, February 4, 2013","Monday, January 28, 2013",SO51693,206,520,6,31.584
2707,"Friday, February 8, 2013","Monday, January 28, 2013",SO51714,328,222,6,20.994
2708,"Sunday, February 17, 2013","Monday, January 28, 2013",SO51717,377,481,6,5.394
2709,"Monday, February 18, 2013","Monday, January 28, 2013",SO51773,167,483,6,72
2710,"Thursday, February 7, 2013","Monday, January 28, 2013",SO51828,79,237,6,29.994
2711,"Monday, February 4, 2013","Monday, January 28, 2013",SO51845,312,490,6,32.394
2712,"Saturday, March 16, 2013","Thursday, February 28, 2013",SO53459,582,559,6,12.144
2713,"Tuesday, March 12, 2013","Thursday, February 28, 2013",SO53467,692,491,6,32.394
2714,"Wednesday, March 20, 2013","Thursday, February 28, 2013",SO53607,5,583,6,1020.594
2715,"Wednesday, April 17, 2013","Saturday, March 30, 2013",SO55331,494,353,6,1391.994
2716,"Tuesday, May 21, 2013","Tuesday, April 30, 2013",SO57052,310,482,6,5.394
2717,"Tuesday, May 14, 2013","Tuesday, April 30, 2013",SO57121,79,217,6,20.994
2718,"Thursday, May 9, 2013","Tuesday, April 30, 2013",SO57138,385,359,6,1376.994
2719,"Saturday, June 8, 2013","Thursday, May 30, 2013",SO59071,170,388,6,672.294
2720,"Wednesday, August 21, 2013","Wednesday, July 31, 2013",SO63180,167,482,6,5.394
2721,"Saturday, August 10, 2013","Wednesday, July 31, 2013",SO63191,377,583,6,1020.594
2722,"Tuesday, September 17, 2013","Thursday, August 29, 2013",SO65206,10,353,6,1391.994
2723,"Sunday, September 15, 2013","Thursday, August 29, 2013",SO65303,61,544,6,48.594
2724,"Monday, November 18, 2013","Tuesday, October 29, 2013",SO69465,700,465,6,14.694
2725,"Friday, November 15, 2013","Tuesday, October 29, 2013",SO69545,436,382,6,672.294
2726,"Saturday, November 9, 2013","Tuesday, October 29, 2013",SO69552,401,474,6,41.994
2727,"Sunday, November 17, 2013","Tuesday, October 29, 2013",SO69561,546,524,6,158.43
2728,"Wednesday, December 18, 2013","Friday, November 29, 2013",SO71792,155,547,6,48.594
2729,"Saturday, February 11, 2012","Sunday, January 29, 2012",SO47065,546,420,6,141.615
2730,"Sunday, April 14, 2013","Saturday, March 30, 2013",SO55256,331,556,6,105.294
2731,"Friday, February 17, 2012","Sunday, January 29, 2012",SO47026,476,356,6,1242.852
2732,"Tuesday, February 14, 2012","Sunday, January 29, 2012",SO47065,546,358,6,1229.459
2733,"Sunday, February 19, 2012","Sunday, January 29, 2012",SO47065,546,356,6,1242.852
2734,"Sunday, May 13, 2012","Monday, April 30, 2012",SO47976,667,358,6,1229.459
2735,"Saturday, August 18, 2012","Tuesday, July 31, 2012",SO49166,546,356,6,1242.852
2736,"Saturday, August 18, 2012","Tuesday, July 31, 2012",SO49166,546,362,6,1229.459
2737,"Monday, September 17, 2012","Tuesday, August 28, 2012",SO49495,585,352,6,1242.852
2738,"Friday, May 17, 2013","Tuesday, April 30, 2013",SO57186,546,588,6,461.694
2739,"Monday, September 16, 2013","Thursday, August 29, 2013",SO65206,10,590,6,461.694
2740,"Saturday, May 18, 2013","Tuesday, April 30, 2013",SO57036,43,476,6,41.994
2741,"Sunday, May 19, 2013","Tuesday, April 30, 2013",SO57176,401,476,6,41.994
2742,"Thursday, July 19, 2012","Saturday, June 30, 2012",SO48746,506,469,6,22.794
2743,"Sunday, November 4, 2012","Sunday, October 28, 2012",SO50316,401,470,6,22.794
2744,"Monday, February 13, 2012","Sunday, January 29, 2012",SO46966,43,366,6,647.994
2745,"Tuesday, February 15, 2011","Saturday, January 29, 2011",SO43873,78,324,6,419.459
2746,"Thursday, February 17, 2011","Saturday, January 29, 2011",SO43875,278,344,6,2039.994
2747,"Monday, May 9, 2011","Sunday, May 1, 2011",SO44547,84,212,6,20.187
2748,"Friday, June 10, 2011","Tuesday, May 31, 2011",SO44768,647,232,6,28.84
2749,"Thursday, June 16, 2011","Tuesday, May 31, 2011",SO44777,366,350,6,2024.994
2750,"Monday, November 7, 2011","Saturday, October 29, 2011",SO46038,102,322,6,419.459
2751,"Saturday, November 5, 2011","Saturday, October 29, 2011",SO46045,584,324,6,419.459
2752,"Wednesday, November 16, 2011","Saturday, October 29, 2011",SO46090,566,350,6,2024.994
2753,"Thursday, January 19, 2012","Thursday, December 29, 2011",SO46657,496,358,6,1229.459
2754,"Sunday, February 19, 2012","Sunday, January 29, 2012",SO46994,396,356,6,1242.852
2755,"Wednesday, February 8, 2012","Sunday, January 29, 2012",SO47049,345,428,6,209.256
2756,"Saturday, February 18, 2012","Sunday, January 29, 2012",SO47055,108,433,6,324.453
2757,"Sunday, March 18, 2012","Wednesday, February 29, 2012",SO47365,678,399,6,33.775
2758,"Wednesday, March 7, 2012","Wednesday, February 29, 2012",SO47395,72,331,6,469.794
2759,"Friday, March 9, 2012","Wednesday, February 29, 2012",SO47400,133,461,6,53.994
2760,"Monday, April 16, 2012","Friday, March 30, 2012",SO47662,442,460,6,53.994
2761,"Saturday, April 14, 2012","Friday, March 30, 2012",SO47725,81,329,6,469.794
2762,"Monday, May 14, 2012","Monday, April 30, 2012",SO48059,84,216,6,20.187
2763,"Monday, June 11, 2012","Wednesday, May 30, 2012",SO48306,678,230,6,28.84
2764,"Tuesday, June 12, 2012","Wednesday, May 30, 2012",SO48336,72,417,6,324.453
2765,"Wednesday, June 13, 2012","Wednesday, May 30, 2012",SO48378,3,457,6,44.994
2766,"Saturday, July 14, 2012","Saturday, June 30, 2012",SO48745,184,395,6,61.374
2767,"Wednesday, July 11, 2012","Saturday, June 30, 2012",SO48766,81,224,6,5.187
2768,"Tuesday, July 10, 2012","Saturday, June 30, 2012",SO48780,166,323,6,469.794
2769,"Saturday, July 14, 2012","Saturday, June 30, 2012",SO48791,523,233,6,28.84
2770,"Sunday, September 16, 2012","Tuesday, August 28, 2012",SO49483,457,470,6,22.794
2771,"Friday, October 19, 2012","Friday, September 28, 2012",SO49884,166,368,6,1466.01
2772,"Wednesday, November 7, 2012","Sunday, October 28, 2012",SO50217,650,358,6,1229.459
2773,"Friday, November 9, 2012","Sunday, October 28, 2012",SO50226,78,323,6,469.794
2774,"Tuesday, December 18, 2012","Wednesday, November 28, 2012",SO50683,72,239,6,780.818
2775,"Friday, January 11, 2013","Friday, December 28, 2012",SO51131,599,564,6,953.628
2776,"Tuesday, February 12, 2013","Monday, January 28, 2013",SO51703,12,222,6,20.994
2777,"Sunday, February 10, 2013","Monday, January 28, 2013",SO51720,381,474,6,41.994
2778,"Tuesday, February 12, 2013","Monday, January 28, 2013",SO51720,381,595,6,338.994
2779,"Sunday, February 17, 2013","Monday, January 28, 2013",SO51721,650,516,6,23.484
2780,"Wednesday, March 20, 2013","Thursday, February 28, 2013",SO53493,293,474,6,41.994
2781,"Tuesday, March 12, 2013","Thursday, February 28, 2013",SO53590,454,574,6,1430.442
2782,"Tuesday, April 16, 2013","Saturday, March 30, 2013",SO55243,299,471,6,38.1
2783,"Monday, April 8, 2013","Saturday, March 30, 2013",SO55301,414,353,6,1391.994
2784,"Saturday, April 13, 2013","Saturday, March 30, 2013",SO55324,523,390,6,672.294
2785,"Monday, May 20, 2013","Tuesday, April 30, 2013",SO57023,12,605,6,323.994
